country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","11-11-2025 18:00:00",29.966942,76.875879,NO2,15,22,19
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","11-11-2025 18:00:00",27.9002,76.9938,NH3,13,14,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","11-11-2025 18:00:00",27.9002,76.9938,CO,85,114,105
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-11-2025 18:00:00",28.060249,76.113115,PM10,116,193,154
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-11-2025 18:00:00",28.6701,76.9254,PM2.5,34,500,390
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-11-2025 18:00:00",28.6701,76.9254,CO,44,52,48
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-11-2025 18:00:00",28.6701,76.9254,OZONE,14,20,17
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","11-11-2025 18:00:00",28.806223,76.141105,PM2.5,187,460,285
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","11-11-2025 18:00:00",28.806223,76.141105,OZONE,6,19,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","11-11-2025 18:00:00",29.027200,77.062100,PM2.5,266,495,384
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-11-2025 18:00:00",30.943887,76.801991,NH3,4,7,5
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-11-2025 18:00:00",30.943887,76.801991,SO2,21,111,41
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","11-11-2025 18:00:00",28.206800,76.799700,NO2,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","11-11-2025 18:00:00",29.695300,77.002700,PM2.5,57,327,215
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","11-11-2025 18:00:00",23.80569,86.44268,CO,1,12,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","11-11-2025 18:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","11-11-2025 18:00:00",23.707909,86.414670,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","11-11-2025 18:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","11-11-2025 18:00:00",16.172806,75.659694,OZONE,10,16,16
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","11-11-2025 18:00:00",15.888653,74.541751,PM2.5,27,190,82
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","11-11-2025 18:00:00",15.888653,74.541751,SO2,20,20,20
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","11-11-2025 18:00:00",15.888653,74.541751,CO,9,18,16
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","11-11-2025 18:00:00",15.888653,74.541751,OZONE,19,20,19
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","11-11-2025 18:00:00",12.9352049,77.6814488,PM10,306,306,306
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","11-11-2025 18:00:00",13.940000,75.555917,PM2.5,42,54,50
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","11-11-2025 18:00:00",13.940000,75.555917,NO2,15,31,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","11-11-2025 18:00:00",13.940000,75.555917,SO2,3,5,4
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","11-11-2025 18:00:00",13.34194444,74.74694444,SO2,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","11-11-2025 18:00:00",16.802639,75.722694,PM2.5,26,31,30
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","11-11-2025 18:00:00",16.7602,77.1428,NH3,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","11-11-2025 18:00:00",10.073232,76.302765,PM2.5,46,88,66
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","11-11-2025 18:00:00",10.073232,76.302765,SO2,1,1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","11-11-2025 18:00:00",12.7816279,77.6299145,OZONE,20,21,20
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","11-11-2025 18:00:00",13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","11-11-2025 18:00:00",13.003872,77.664217,OZONE,20,20,20
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","11-11-2025 18:00:00",12.921418,77.502466,NO2,29,30,30
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","11-11-2025 18:00:00",12.990328,77.5431385,PM10,51,56,51
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","11-11-2025 18:00:00",12.990328,77.5431385,NO2,20,21,20
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","11-11-2025 18:00:00",12.990328,77.5431385,CO,18,54,29
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","11-11-2025 18:00:00",13.0246342,77.5080115,NO2,33,35,34
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","11-11-2025 18:00:00",13.0246342,77.5080115,CO,55,60,57
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","11-11-2025 18:00:00",13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","11-11-2025 18:00:00",12.917348,77.622813,NO2,9,22,14
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-11-2025 18:00:00",11.55358,76.55521,PM2.5,19,44,27
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-11-2025 18:00:00",11.55358,76.55521,PM10,34,54,41
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-11-2025 18:00:00",11.55358,76.55521,SO2,2,7,4
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","11-11-2025 18:00:00",14.475800,75.905200,PM10,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","11-11-2025 18:00:00",10.532400,76.215900,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","11-11-2025 18:00:00",23.264759,77.381568,NH3,5,6,5
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-11-2025 18:00:00",23.210494,77.425409,NH3,5,12,6
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-11-2025 18:00:00",23.210494,77.425409,CO,6,105,20
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","11-11-2025 18:00:00",23.233584,77.400574,NH3,4,6,5
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","11-11-2025 18:00:00",22.9682591,76.064118,PM2.5,70,225,104
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","11-11-2025 18:00:00",17.336318,76.847397,NO2,9,19,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","11-11-2025 18:00:00",12.415911,75.735050,PM10,30,70,48
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","11-11-2025 18:00:00",12.889250,74.853000,NO2,2,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","11-11-2025 18:00:00",12.21041,76.37376,NH3,3,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","11-11-2025 18:00:00",12.21041,76.37376,CO,8,122,30
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","11-11-2025 18:00:00",15.459706,75.008381,NH3,5,6,5
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","11-11-2025 18:00:00",15.411456,75.638133,NH3,2,3,3
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","11-11-2025 18:00:00",15.3714823,75.1160168,PM2.5,34,56,50
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","11-11-2025 18:00:00",15.3714823,75.1160168,NH3,1,2,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","11-11-2025 18:00:00",17.321993,76.822628,SO2,67,69,69
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","11-11-2025 18:00:00",12.9352049,77.6814488,NO2,23,25,25
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","11-11-2025 18:00:00",12.9352049,77.6814488,OZONE,29,29,29
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","11-11-2025 18:00:00",13.029152,77.585901,PM10,86,260,120
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","11-11-2025 18:00:00",12.938539,77.590100,OZONE,4,80,63
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","11-11-2025 18:00:00",11.875000,75.373200,PM2.5,44,49,46
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","11-11-2025 18:00:00",8.563700,76.886500,NH3,1,1,1
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","11-11-2025 18:00:00",24.108970,82.645580,PM2.5,54,310,113
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","11-11-2025 18:00:00",24.108970,82.645580,NO2,21,21,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","11-11-2025 18:00:00",24.108970,82.645580,NH3,7,7,7
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","11-11-2025 18:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-11-2025 18:00:00",20.719516,77.000253,PM2.5,36,324,69
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-11-2025 18:00:00",20.719516,77.000253,SO2,2,22,13
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-11-2025 18:00:00",20.719516,77.000253,OZONE,1,58,45
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","11-11-2025 18:00:00",20.9402359,77.7895248,NO2,10,47,21
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","11-11-2025 18:00:00",19.0243902,73.0406721,NH3,1,4,2
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","11-11-2025 18:00:00",19.0243902,73.0406721,CO,12,36,20
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","11-11-2025 18:00:00",19.309073,73.057223,NH3,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","11-11-2025 18:00:00",19.309073,73.057223,CO,21,30,25
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","11-11-2025 18:00:00",19.786089,72.757971,SO2,11,14,12
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","11-11-2025 18:00:00",19.962900,79.298714,NO2,30,34,32
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","11-11-2025 18:00:00",19.962900,79.298714,CO,22,46,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","11-11-2025 18:00:00",19.9775302,79.2337086,PM2.5,91,302,173
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-11-2025 18:00:00",22.4310,75.5213,NH3,2,12,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-11-2025 18:00:00",22.4310,75.5213,OZONE,3,95,76
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","11-11-2025 18:00:00",22.6780,75.8559,NO2,7,9,7
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","11-11-2025 18:00:00",22.6780,75.8559,OZONE,11,20,13
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","11-11-2025 18:00:00",22.7084,75.8815,PM2.5,56,312,176
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","11-11-2025 18:00:00",22.7084,75.8815,CO,16,27,20
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","11-11-2025 18:00:00",22.7084,75.8815,OZONE,12,16,12
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","11-11-2025 18:00:00",23.163174,79.973061,CO,26,56,46
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","11-11-2025 18:00:00",22.9682591,76.064118,SO2,15,59,36
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-11-2025 18:00:00",26.203442,78.193251,PM10,119,252,161
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","11-11-2025 18:00:00",26.259242,78.216432,PM2.5,66,363,216
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","11-11-2025 18:00:00",26.259242,78.216432,OZONE,1,275,152
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-11-2025 18:00:00",26.200388,78.147714,PM2.5,55,342,178
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","11-11-2025 18:00:00",22.7289,75.8076,SO2,20,21,20
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","11-11-2025 18:00:00",23.142888,79.916147,NO2,11,122,33
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","11-11-2025 18:00:00",23.142888,79.916147,SO2,7,10,8
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","11-11-2025 18:00:00",23.142888,79.916147,OZONE,7,94,71
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","11-11-2025 18:00:00",23.168606,79.932247,CO,15,123,43
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","11-11-2025 18:00:00",23.218135,79.957770,PM10,102,207,143
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","11-11-2025 18:00:00",23.50016,80.23284,NH3,4,5,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","11-11-2025 18:00:00",19.9775302,79.2337086,SO2,8,9,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","11-11-2025 18:00:00",20.918946,74.776388,PM2.5,42,204,91
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","11-11-2025 18:00:00",21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","11-11-2025 18:00:00",19.854616,75.905894,NH3,3,6,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","11-11-2025 18:00:00",19.854616,75.905894,CO,10,42,15
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","11-11-2025 18:00:00",19.25292,73.142019,OZONE,9,9,9
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","11-11-2025 18:00:00",16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","11-11-2025 18:00:00",16.6870449,74.2505872,OZONE,5,88,66
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","11-11-2025 18:00:00",16.7143745,74.2426398,NH3,1,5,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","11-11-2025 18:00:00",18.39963,76.57452,NH3,4,15,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","11-11-2025 18:00:00",22.624758,75.675238,NH3,1,4,3
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","11-11-2025 18:00:00",22.624758,75.675238,CO,19,62,46
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","11-11-2025 18:00:00",22.624758,75.675238,OZONE,41,78,53
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","11-11-2025 18:00:00",23.331731,75.045981,NO2,35,36,36
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","11-11-2025 18:00:00",19.16485,73.23409,CO,20,82,29
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","11-11-2025 18:00:00",19.16485,73.23409,OZONE,13,86,58
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","11-11-2025 18:00:00",19.23241,72.86895,CO,56,102,65
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","11-11-2025 18:00:00",19.23241,72.86895,OZONE,16,149,115
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","11-11-2025 18:00:00",18.9767,72.8380,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","11-11-2025 18:00:00",19.11074,72.86084,NO2,42,122,87
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","11-11-2025 18:00:00",19.0364585,72.8954371,PM2.5,52,154,93
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","11-11-2025 18:00:00",19.0364585,72.8954371,NH3,2,3,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","11-11-2025 18:00:00",19.0364585,72.8954371,CO,26,64,33
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","11-11-2025 18:00:00",19.10078,72.87462,NO2,19,27,22
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","11-11-2025 18:00:00",19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","11-11-2025 18:00:00",21.14472,79.107595,OZONE,1,29,21
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-11-2025 18:00:00",21.152875,79.0517531,PM2.5,64,220,124
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-11-2025 18:00:00",21.152875,79.0517531,SO2,1,110,19
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","11-11-2025 18:00:00",21.143383,79.048912,PM10,87,177,122
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","11-11-2025 18:00:00",21.143383,79.048912,SO2,28,126,48
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","11-11-2025 18:00:00",21.143383,79.048912,OZONE,7,73,59
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","11-11-2025 18:00:00",19.173852,77.296291,PM2.5,72,257,174
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","11-11-2025 18:00:00",20.0073285,73.7762427,CO,22,28,28
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","11-11-2025 18:00:00",19.137500,72.915056,SO2,27,29,28
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-11-2025 18:00:00",19.000084,72.856730,PM2.5,1,303,38
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-11-2025 18:00:00",19.000084,72.856730,PM10,34,413,118
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-11-2025 18:00:00",19.000084,72.856730,SO2,5,125,44
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","11-11-2025 18:00:00",19.060498,72.923356,OZONE,1,121,82
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","11-11-2025 18:00:00",19.000083,72.813993,NH3,2,6,4
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-11-2025 18:00:00",19.047000,72.874600,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-11-2025 18:00:00",19.047000,72.874600,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-11-2025 18:00:00",19.047000,72.874600,CO,8,18,11
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","11-11-2025 18:00:00",20.021503,73.813844,PM2.5,72,176,114
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","11-11-2025 18:00:00",20.021503,73.813844,SO2,1,28,7
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","11-11-2025 18:00:00",20.021503,73.813844,OZONE,8,86,67
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-11-2025 18:00:00",19.9591346,73.7788008,PM10,84,162,131
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-11-2025 18:00:00",19.9591346,73.7788008,OZONE,1,81,64
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-11-2025 18:00:00",19.090337,73.014232,PM10,37,192,101
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-11-2025 18:00:00",19.090337,73.014232,NH3,1,13,8
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-11-2025 18:00:00",19.090337,73.014232,OZONE,3,73,50
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","11-11-2025 18:00:00",19.215859,72.831718,CO,10,90,14
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","11-11-2025 18:00:00",19.0632143,72.8456324,NO2,11,89,45
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","11-11-2025 18:00:00",19.1653323,72.922099,PM10,83,191,125
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","11-11-2025 18:00:00",19.1653323,72.922099,SO2,4,45,15
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","11-11-2025 18:00:00",19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","11-11-2025 18:00:00",19.19709,72.82204,PM2.5,51,128,88
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","11-11-2025 18:00:00",19.383200,72.820400,SO2,9,9,9
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","11-11-2025 18:00:00",19.383200,72.820400,CO,46,52,47
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","11-11-2025 18:00:00",19.10861,72.83622,OZONE,8,27,19
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-11-2025 18:00:00",21.121801,79.04952,PM10,86,119,108
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-11-2025 18:00:00",21.121801,79.04952,OZONE,1,104,74
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","11-11-2025 18:00:00",19.19709,72.82204,OZONE,3,280,186
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","11-11-2025 18:00:00",19.1878657,72.8304069,OZONE,2,52,38
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-11-2025 18:00:00",19.1750,72.9419,PM10,91,199,127
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-11-2025 18:00:00",19.1750,72.9419,NO2,15,17,16
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-11-2025 18:00:00",19.1750,72.9419,NH3,3,4,3
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","11-11-2025 18:00:00",19.04946,72.9230,SO2,4,12,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","11-11-2025 18:00:00",19.04946,72.9230,OZONE,1,65,48
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","11-11-2025 18:00:00",19.083694,72.920967,SO2,5,11,7
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","11-11-2025 18:00:00",19.083694,72.920967,CO,11,39,18
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","11-11-2025 18:00:00",19.215859,72.831718,PM2.5,53,100,71
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","11-11-2025 18:00:00",18.1023399,73.4783687,OZONE,28,51,45
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","11-11-2025 18:00:00",19.053536,72.84643,PM2.5,66,310,184
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","11-11-2025 18:00:00",19.065931,72.862131,PM10,80,220,150
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-11-2025 18:00:00",19.4458210,72.7988231,PM10,68,192,121
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-11-2025 18:00:00",19.4458210,72.7988231,CO,10,146,23
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-11-2025 18:00:00",19.4458210,72.7988231,OZONE,1,77,59
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","11-11-2025 18:00:00",25.5803419,91.8942571,CO,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-11-2025 18:00:00",20.832874,85.104082,PM10,121,249,162
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-11-2025 18:00:00",20.832874,85.104082,SO2,8,60,23
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-11-2025 18:00:00",20.832874,85.104082,CO,36,72,54
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-11-2025 18:00:00",20.832874,85.104082,OZONE,32,223,156
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","11-11-2025 18:00:00",21.51161,86.89088,PM2.5,97,331,173
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","11-11-2025 18:00:00",18.605770,73.749976,CO,46,106,84
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-11-2025 18:00:00",18.454450,73.854155,PM2.5,30,74,47
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-11-2025 18:00:00",18.454450,73.854155,NO2,26,76,42
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-11-2025 18:00:00",18.454450,73.854155,SO2,1,4,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-11-2025 18:00:00",18.454450,73.854155,CO,22,102,28
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-11-2025 18:00:00",18.573040,73.927715,PM10,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-11-2025 18:00:00",18.573040,73.927715,NO2,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","11-11-2025 18:00:00",18.536457,73.805454,PM2.5,23,82,55
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","11-11-2025 18:00:00",18.530085,73.849598,PM2.5,49,157,91
